trial_index,20,21,22,23,40,41,42,43,y,day
2525,0.3429219718382549,0.34069783714753044,0.22107307853067992,0.3538036696192444,0.2691643538552235,0.19393230074941298,0.16095457724711848,0.28015911376680147,2,2
2526,0.34393656175164583,0.34086063245588377,0.22279382377436494,0.354818348119102,0.2699906079490001,0.19496947815120919,0.16178475612196716,0.2830487426591786,2,2
2527,0.3500795597022936,0.34070101943729186,0.22349481277389288,0.36056625549134874,0.2698257841160984,0.19471342545174197,0.1610202720081322,0.27911905426149825,2,2
2528,0.35096574948658965,0.3416809345221925,0.223827544552537,0.364979200615564,0.2682458751201627,0.19301598323188718,0.16114522184586313,0.28009665739359957,2,2
2529,0.3513811178607037,0.34043304262706003,0.22322539159356466,0.3640891579630515,0.26405781440579673,0.19352800978947193,0.1606177544404499,0.2802170774790649,2,2
2530,0.3511752063131265,0.3392566285767409,0.22394861420476866,0.3625629245131392,0.26166087240724345,0.19327701016222626,0.16016862717827765,0.27689763983845117,2,2
2531,0.3512549091315053,0.3415160967309543,0.22421082389388866,0.3609109728101916,0.26085846068581936,0.1960972145134574,0.16042880626601874,0.2772523728722046,2,2
2532,0.35065370077491,0.3362918353963239,0.22652430107314786,0.3632212499854373,0.2626144259937101,0.19524662968422146,0.16099378396914843,0.2728513459035683,2,2
2533,0.3528118476827783,0.3375032990104623,0.22712948564449642,0.3598786917168545,0.2639262836681898,0.1946681037442782,0.16016093328957567,0.2725353942448815,2,2
2534,0.35163133538148916,0.3340149140423002,0.22606793966656466,0.36641228931864056,0.26253236817945996,0.1935454750946143,0.16060384509284908,0.2744957158790552,2,2
2535,0.35159329384665644,0.3285892335867699,0.22728425395511156,0.3674975725069285,0.2595039675535161,0.19466519357998113,0.16091850818164524,0.27465749872903206,2,2
2536,0.3484881448197159,0.32989237958991907,0.22798246246161338,0.36625559477163616,0.2608207192522588,0.19529490375397107,0.16032148477816607,0.2772602423407962,2,2
2537,0.3496159886004044,0.3310264860206832,0.22909973558606547,0.36469299137401245,0.259818266690418,0.19629696455923173,0.15898419019868384,0.278231897552775,2,2
2538,0.3531498052235091,0.33307275285936194,0.2297374304508191,0.3665248079572609,0.2594786585903009,0.19825459756560065,0.16025820116338332,0.2796820409851097,2,2
2539,0.35258715595647383,0.3312880586857604,0.2297853421396831,0.36620084616920695,0.2605785370905927,0.19866335182270828,0.16016367613615004,0.27794679168648107,2,2
2540,0.3541437646693414,0.33023280809970645,0.23212720189656763,0.3655290114217953,0.2612315085192806,0.19883098230929697,0.15974559595677326,0.2759275668177052,2,2
2541,0.35818425015662303,0.3284246198635942,0.23270298466516956,0.3682532238017593,0.2612676880986148,0.19794402027285926,0.1582087963424892,0.2718268140435697,2,2
2542,0.35922940697932926,0.32976480880161785,0.2341355969287087,0.3669421155147844,0.2632960502386094,0.19920319155226315,0.1587982830956776,0.27278580276034325,2,2
2543,0.3490845995305394,0.33035707060497455,0.23536386122458516,0.36454394041133326,0.26345763451567916,0.1990619206071514,0.1588280055578748,0.2743343877271699,2,2
2544,0.35196854099929364,0.327549171805931,0.23455464364456455,0.3673464888826039,0.26155544478859355,0.20026628702067617,0.15937142085667755,0.27503650151465475,2,2
2545,0.35617197291470476,0.3255549247774827,0.23740228713202957,0.3699159894310964,0.2584320920415895,0.20040910605433673,0.15950311464183664,0.2753303078420231,2,2
2546,0.3598300988753259,0.32788088018501943,0.23703008486090463,0.37449054075244165,0.2638289928912358,0.20223413094814857,0.1594488171351283,0.278441453506707,2,2
2547,0.3585003131991456,0.32881412462175696,0.23650378332619618,0.3777701877164497,0.2649307511518312,0.20280462448400202,0.15899698977783933,0.2762692670332695,2,2
2548,0.35837617596209176,0.33027324990406604,0.23708914660431527,0.37837267046049183,0.26038243013043677,0.20234792476804914,0.1596626672557829,0.27290764324458006,2,2
2549,0.3605498366085291,0.3289437138283967,0.23626868944876286,0.37360614976174916,0.2618686933550924,0.20133263920511782,0.16162768692423712,0.2752903984549308,2,2
2550,0.36580484645706324,0.3263049660375836,0.23707045947890243,0.3745966533367479,0.26696304005739246,0.20244968683581194,0.16198507007379706,0.2769011377377851,2,2
2551,0.3656913843719628,0.3233905746163508,0.2355009043392301,0.3776012535404169,0.26698721069454007,0.2008487908255593,0.16178617605140178,0.27498903782956663,2,2
2552,0.363567500264922,0.321413107111628,0.23437371048102174,0.37617183654824604,0.26791707367390327,0.20056319218739846,0.16222119264608115,0.27563332132241936,2,2
2553,0.3640982415216614,0.32017727942532564,0.23195682814322538,0.37691931487020425,0.26955249659524544,0.2006569354439336,0.16220981663789694,0.2787471908510148,2,2
2554,0.3642845946766663,0.3202198891247442,0.23400647239085554,0.37999379493726504,0.2656812181833085,0.20108853389956827,0.16298889396777744,0.27908714176850324,2,2
2555,0.36481036965281854,0.31885369453384305,0.2335146768763689,0.38216971631085156,0.26672341803547645,0.20182013014488598,0.16293565643833222,0.27658619447832206,2,2
2556,0.3677921885107235,0.3211729321721868,0.23471858336407908,0.37796996551701373,0.26766165708671275,0.2010860977946519,0.16155919963926582,0.2782091444499514,2,2
2557,0.36685899950790146,0.3236502061029314,0.23502132461359224,0.37708149994986667,0.2693943950620296,0.2005539135801831,0.161020686325643,0.2794579957669151,2,2
2558,0.36316426493842524,0.3240031724473321,0.23649494527747503,0.3703964413212336,0.26856426431214164,0.20236404488487067,0.1612551044310366,0.2804370190619318,2,2
2559,0.36919452806058506,0.32520726013260454,0.23627161994801094,0.37801288941653316,0.27331575550552456,0.20230726029955418,0.16104511949176492,0.2853771241068892,2,2
2560,0.3689876244810617,0.31998566077850915,0.2366333724586518,0.38008928342017156,0.27211393681583174,0.20198173621222268,0.16146393770640521,0.28650480105046905,2,2
2561,0.36769876194738205,0.31889749440306564,0.23640588314499242,0.3802508311168283,0.27167141720417903,0.2026574604507368,0.16133328191417415,0.2854345910477395,2,2
2562,0.3726494973460141,0.3151319380485634,0.23686665975081994,0.38504350853384833,0.2717331250071713,0.20221651376710104,0.16026348178240643,0.28931141951071276,2,2
2563,0.37300340160292106,0.3179006426319556,0.2359480802302471,0.38185336171946305,0.2715885361835288,0.2012385416280171,0.15921828224512688,0.29011537561265494,2,2
2564,0.372526461787407,0.31870692618444785,0.23688410859335354,0.3781343365586257,0.26951707504847533,0.20404728790427368,0.15817543873444953,0.29365416188350385,2,2
2565,0.37264593031686055,0.31882553519116885,0.24057634336743536,0.3766602844634677,0.2718923038288793,0.2035168839849051,0.16167937536137442,0.2942479164892792,2,2
2566,0.37122806324697627,0.3215108583591747,0.24402018214059484,0.37869497986603157,0.2716495616311097,0.20527543045284913,0.1648197958096514,0.29717426262837016,2,2
2567,0.36931135389082714,0.31983316663143446,0.24501852864825455,0.37452053199483676,0.26847307257771214,0.20328994985979423,0.1650756195174621,0.29791611514922317,2,2
2568,0.3662087971330027,0.3173438111746831,0.24473465260254273,0.371274028592805,0.26863375111833054,0.20113178423205497,0.16574477167916205,0.29757305044497606,2,2
2569,0.3699538841039461,0.31594230201974727,0.2438508490106514,0.3710669250710994,0.26725745825449004,0.20102425472678537,0.164326342277702,0.29585268746865123,2,2
2570,0.36606612864767407,0.316515582316276,0.24311105766483393,0.367480640395135,0.26541487106801165,0.19882494222954317,0.16377073137580148,0.29309968292019656,2,2
2571,0.36690094861579714,0.3170700440924206,0.24272270549254812,0.36913834759318404,0.26867565284731365,0.1971670796342831,0.16371561695794734,0.2973482075549144,2,2
2572,0.37006619620865855,0.3194463745935956,0.24380905205544334,0.37324707030570087,0.26977930392408445,0.19799976614736783,0.16375156718764944,0.30037482446546904,2,2
2573,0.37313734132733145,0.32078383894592066,0.24421670121935496,0.3684129664099413,0.27160481246931156,0.19807487485840886,0.1639148824646974,0.2990932324843819,2,2
2574,0.6654405727173092,0.3282410778528147,0.3011373009443034,0.7762051752947101,0.37416520423676997,0.20075921153832715,0.2409407418330133,0.2518328656626533,0,3
2575,0.6619405020438917,0.3292899659341135,0.3035910308417813,0.769850021374799,0.37395840058787266,0.20111563894184753,0.23890166719411488,0.2528410284936743,0,3
2576,0.6594020714559913,0.3321379706991173,0.30450923494270177,0.7613337162831615,0.3711857758772814,0.20174982564128688,0.23985963216871414,0.25475014395250206,0,3
2577,0.6589354135440981,0.3349157479778636,0.3041139252985715,0.7636607089399366,0.3662012763852739,0.20368871173946182,0.23821887398680533,0.2553420062901674,0,3
2578,0.6499191799650891,0.3339292320993173,0.3031890873515001,0.7506228637509642,0.3633142069544408,0.20144598097108185,0.23734070692587156,0.25452089002372974,0,3
2579,0.6427175152913913,0.3345289164416327,0.3008191061137197,0.7462083242358479,0.3598467490133349,0.19986549228857464,0.23708399139612998,0.25419072607337356,0,3
2580,0.6394837651792905,0.33422703131895265,0.30144791728056747,0.7411424794743204,0.36064293704627004,0.20156981033876384,0.23754699920168204,0.25450842748979813,0,3
2581,0.6383903815459719,0.3310323597927152,0.3012520685028988,0.735872146021449,0.3546831055576346,0.20039398734164346,0.23676027821183732,0.2547877723628581,0,3
2582,0.6373764971446427,0.33390483575741425,0.30201282696254156,0.7384087284538761,0.35908365749200033,0.20012027281844216,0.23631785208261202,0.25633470995617,0,3
2583,0.6380866689206541,0.33587096467900784,0.29916590490041767,0.7396795643057507,0.3532490867506656,0.2006771300029995,0.23454042124813723,0.2578253291401701,0,3
2584,0.6268907072629621,0.3334306697686268,0.2976366395773067,0.7384851790722488,0.3528230301422105,0.19987930326755407,0.23369292448672896,0.25938085087224666,0,3
2585,0.6236150887738556,0.3368035325005653,0.29763780086812724,0.7325168850848035,0.34924594329323316,0.20034708670328158,0.2322917947765963,0.26042804345091436,0,3
2586,0.6184278150444389,0.3390969231208324,0.2953041760585361,0.717209724217801,0.3473433833353489,0.20092237283614078,0.23045565504006557,0.2632120425052934,0,3
2587,0.6155905034574706,0.340563212031346,0.29413500566235506,0.7253915077868613,0.3435786318596982,0.20087345710956736,0.22970219548077148,0.2634511445150114,0,3
2588,0.6139440153035736,0.34008055514847085,0.2936808210855771,0.7274516332881069,0.34350450151125145,0.20113364521837873,0.22889907119262026,0.2685295345682218,0,3
2589,0.6020470174082186,0.3390209463727478,0.2951886943403081,0.7147205184539381,0.3407791613007071,0.20173545854387906,0.22931365895956865,0.2709897805418439,0,3
2590,0.5955062579053643,0.3414145770193937,0.2947268543795902,0.7029601946740409,0.3421798411058149,0.20174468463025874,0.22979145082779598,0.27103722102104505,0,3
2591,0.5918584330737613,0.3429922729377379,0.29404219110477836,0.6953746636127264,0.33806551608129387,0.2032739888356461,0.22865210142024256,0.272985638860174,0,3
2592,0.5832146448397764,0.3436476631699617,0.2925860917391374,0.6972069500675179,0.3364129350275215,0.20256782969240603,0.2274680234610228,0.27701156705960656,0,3
2593,0.572543294768367,0.34262589039127733,0.29067552390974294,0.6972609850419073,0.33564432846204684,0.20224978589632683,0.22694723914289214,0.2747492259111654,0,3
2594,0.570689446033926,0.3443832666982283,0.29151573916333534,0.6886869731376226,0.33771298150835605,0.20317057699338528,0.2269003161037027,0.27903238847809164,0,3
2595,0.566542343538605,0.34535467357881067,0.28876069552040523,0.6865531044650857,0.33676699049702796,0.20352144474833506,0.2226778809931891,0.28141912157676313,0,3
2596,0.5619809963176493,0.34335591073549115,0.2875636906270506,0.6749480445491967,0.3351772052585685,0.20398993131116086,0.2219245468602136,0.28230153466620045,0,3
2597,0.5617458742247956,0.34263189568157176,0.28659434006781453,0.658480960589846,0.33341947383370507,0.2036525802129066,0.22157466098077483,0.2790503823446258,0,3
2598,0.560301063115584,0.3474922164495823,0.28787126662363066,0.6505291613581866,0.32948026193953145,0.20413914071307987,0.22118709940976194,0.2772690576452332,0,3
2599,0.5620180540376626,0.35030648896435934,0.2882488069407359,0.6491487892664513,0.3262681181249422,0.20417926111022205,0.22121259922227632,0.28133324613932803,0,3
2600,0.5573347231012324,0.3495295116051228,0.28901022017015904,0.6452159604260601,0.3251636833431334,0.20437785902741976,0.2206843025808638,0.2767501183936513,0,3
2601,0.555141509582812,0.350054513111389,0.2899138513958079,0.6297234310849272,0.3235520843846341,0.20449705701934723,0.21948699225514334,0.27724246837103994,0,3
2602,0.558113473477259,0.35392314843329575,0.28932106208045166,0.6258887855885332,0.3233641213502033,0.2021418122900432,0.2177328505845833,0.27964761814533856,0,3
2603,0.56004168207917,0.3571615112342929,0.2896916523643513,0.6296178498805753,0.32304028794262146,0.20267042743652428,0.21767354803938355,0.2788329113887946,0,3
2604,0.5553306933659841,0.3554201118759941,0.28884249828383407,0.6226149303480313,0.3236097117656941,0.20389686654056147,0.21848137214227537,0.2799523266475051,0,3
2605,0.5515999330715761,0.3549581058482863,0.2890044509089773,0.6204083948180825,0.3238566018953033,0.20180617992587815,0.21659028841561948,0.28106563079645175,0,3
2606,0.5488909786107938,0.3520270276850671,0.2893706870149009,0.6165912748440563,0.3263454047097312,0.2016932487732251,0.21699779678790182,0.28353875924660016,0,3
2607,0.5475606696068294,0.35409598461082376,0.29314624964648867,0.615250098100993,0.3274022932080728,0.2036866533927458,0.2161593449506352,0.2856873653692177,0,3
2608,0.5475071829642844,0.35758815022645474,0.29567885795889404,0.6124776296853265,0.32592149207058224,0.20203158676784191,0.21665467681749268,0.2872177506525482,0,3
2609,0.5517089789961245,0.3556955996644906,0.29563548874732287,0.6072834495304616,0.326050159192186,0.20176614620562613,0.21705053157512333,0.28782835230726844,0,3
2610,0.5450208874876495,0.3535139570356766,0.29470494257870644,0.6048733797408533,0.32382809833869786,0.20168133285937087,0.21463468883504289,0.29021745511421193,0,3
2611,0.5429988586477037,0.3505756998868572,0.2954115005525359,0.6043240910114265,0.31980106599974095,0.20345870078570877,0.21396400339430918,0.2906294266294521,0,3
2612,0.5413659208718367,0.3550153391486168,0.29625417170494656,0.6041975128119108,0.3179124418642413,0.2043850848509387,0.21282423662022742,0.2885671435044648,0,3
2613,0.5434913359432537,0.355591003465381,0.2956954900602958,0.6108493137949256,0.31665380036295077,0.20623760913687242,0.21330420227275484,0.28592387449593987,0,3
2614,0.546031781522449,0.34802927307234477,0.29625363862361714,0.6123159332987446,0.31949006414525377,0.20782392962969762,0.21198652538765098,0.287520211471195,0,3
2615,0.551975445295205,0.34850024050800754,0.29622226485113645,0.6157847565804546,0.3192704659756747,0.2090706501054857,0.21100306677865135,0.29289797681129887,0,3
2616,0.5584224828286695,0.3522651577743662,0.29513004843042995,0.620498553586186,0.31820715415660455,0.20721876657581462,0.21250445332242246,0.29483420808970584,0,3
2617,0.5542605033614368,0.3538227128224424,0.2943829344607194,0.6273500618139376,0.3174120097144914,0.20618619159337642,0.21308977904546927,0.29943263990105917,0,3
2618,0.551607103067166,0.3524769580257042,0.2938336180750721,0.6232719121786445,0.31887771785360275,0.20503561346154794,0.21105220208162495,0.29933554039083937,0,3
2619,0.5536069835463785,0.35053275496414715,0.2944982489145325,0.6141397203288175,0.3166150394416258,0.20544509755106366,0.2109498282628233,0.30141191844683657,0,3
2620,0.5598688701361352,0.35311083084893663,0.2966025941163861,0.6246068255364575,0.3197566802135774,0.20650590018031884,0.2111200346392807,0.3054010440880383,0,3
2621,0.5598300064150671,0.35564388265634334,0.29693020525804875,0.627103294905578,0.3180735648099787,0.20420048699970325,0.21128282678072824,0.3075048093685043,0,3
2622,0.5526416590783639,0.35564217548146365,0.2991634380710501,0.6106232482310037,0.31790087143113743,0.2026147134392268,0.21145203394833534,0.307460661451771,0,3
2623,0.5495027192953355,0.3560671249600684,0.30014620813460857,0.5990678199598248,0.3147770608260937,0.20411393132496325,0.21224864059197923,0.30366511340917024,0,3
2624,0.5412690262540553,0.3587190974876302,0.302801269724617,0.5952596488325035,0.3097831345465388,0.20448948091315744,0.21276727682142596,0.3032076213801763,0,3
2625,0.5428955391104082,0.36115228436154384,0.3021485476255337,0.5937448942144191,0.3043172049010751,0.20346858852987149,0.2128158118362422,0.30089388159625424,0,3
2626,0.5356239391254551,0.36195976647798234,0.30309098462166334,0.5908273549504964,0.3040706558309254,0.20311259027741146,0.2129355937415682,0.30333464043930664,0,3
2627,0.5304204198479421,0.35949479928992306,0.3046474329774649,0.590870277641876,0.302946366673166,0.20172313430806563,0.21255728767039106,0.3029857030021988,0,3
2628,0.5240641844191999,0.358963687310685,0.30311847478785,0.5834336663114228,0.3028738396640706,0.2020255702468574,0.21268055655477341,0.2988658314071887,0,3
2629,0.5286494500183315,0.3590431934141573,0.30674506785645145,0.5898415305933215,0.3015039828398225,0.2021034418062546,0.2136146605707889,0.3001521672472959,0,3
2630,0.5321404527900163,0.36209950700110966,0.30829910843247926,0.5906165307761034,0.3008933006765307,0.2027843340571629,0.2140059593064723,0.30015731783616006,0,3
2631,0.5248381620390046,0.36053746771804185,0.3067243203913595,0.5897053123467304,0.2998402250803931,0.20242030330275437,0.21379454858868083,0.2981215422945647,0,3
2632,0.519211652755507,0.35816318303242084,0.3061726542003492,0.5877876308797678,0.295601996031659,0.20409170161540469,0.21472922124314203,0.29709194042186166,0,3
2633,0.5156752708748176,0.3587460901773315,0.30701391391204685,0.5780350480909137,0.2967612200578674,0.20410128686335444,0.21472713281778874,0.3004892884544598,0,3
2634,0.5187008379182261,0.36185048179045576,0.31007558883303027,0.5813792813243696,0.2978593372024009,0.20345750254379424,0.21721488866255845,0.30288381112202345,0,3
2635,0.5184730834655337,0.3615488426592409,0.3100855454225014,0.5849607036786016,0.29585022936844574,0.20417660338425905,0.21778388744437027,0.30137112376147174,0,3
2636,0.5111310181936473,0.35956745009580093,0.3090754117934997,0.5817401838805026,0.291092159099548,0.20339143501736137,0.21628369926236538,0.29693062517349855,0,3
2637,0.5081686159665482,0.361725910890828,0.30968434872673173,0.5756781435983205,0.2904678654379719,0.20273072502018502,0.216886214426061,0.2950123642806418,0,3
2638,0.5087904979312194,0.3643886358693522,0.30964480238872827,0.5750153271285973,0.2914579441240903,0.20293041438404263,0.21545841851676073,0.29357931367993423,0,3
2639,0.5021200060982675,0.36291440751913295,0.31017379173467813,0.5798281769271127,0.29029575566568344,0.20349873764435336,0.2159279471094682,0.2937843279630156,0,3
2640,0.4995407990798144,0.3630851483482331,0.31241914316044317,0.5749577408945905,0.28656783997797747,0.2030346950018172,0.21550720586111705,0.2942246517969203,0,3
2641,0.5035580685729848,0.36748040825676154,0.3128704677782991,0.5818461183534753,0.2864620552210575,0.2021505980723736,0.21588357322874732,0.2959705522065995,0,3
2642,0.5087789208082694,0.3666045981057656,0.3098823699148339,0.5859169652714791,0.2875371818813765,0.2032369371106472,0.21749366128142847,0.2974090887111095,0,3
2643,0.5092034373512745,0.365312272866301,0.3110099251600762,0.5894189498504546,0.28454488079262746,0.20286953181422232,0.21741094437893793,0.2988087229591845,0,3
2644,0.5054864605496621,0.36553965167758673,0.3104240969880958,0.5871676255075912,0.2848306402067409,0.2030216235886398,0.21827467989644977,0.30134372944469134,0,3
2645,0.5088287231548987,0.36627288169808364,0.3085823929708659,0.5859298905014485,0.28455731952010543,0.20394907642134696,0.21439987668161334,0.29902439363026956,0,3
2646,0.5063549553217712,0.36513070005300985,0.30941889621029833,0.5792464819161378,0.2852097391268521,0.20384652925072108,0.21406017264046237,0.2993495974494781,0,3
2647,0.5061405230577597,0.3676502669329116,0.31096048127577186,0.5778766403970647,0.2845189717283273,0.20375570592456604,0.21460968296410066,0.29833815533593955,0,3
2648,0.5078679162897517,0.3686399500304154,0.31253505779114493,0.5710490077355794,0.2826543033611518,0.20378684929074192,0.2144896431591368,0.29710998315728865,0,3
2649,0.5062539421160728,0.36959823935331265,0.3127319608492558,0.5747567085281663,0.28256716250888425,0.20301705929749886,0.21529224836408237,0.2936928067748436,0,3
2650,0.5023082173009117,0.369368047720365,0.3122239745891211,0.5724293927118053,0.2802254216854203,0.20260016980811782,0.21609019074753888,0.29393542875312945,0,3
2651,0.5069501230307364,0.37180293195915326,0.3124445709419548,0.5691918734381917,0.2776977957974395,0.20358080307376708,0.21487279026143327,0.2917798222530424,0,3
2652,0.5064867919009257,0.369114823592673,0.3133288866757687,0.5642797765812796,0.27725585790641716,0.2037704938158761,0.2131835270109811,0.2905768551015313,0,3
2653,0.5042633097858638,0.37114129586811734,0.31226963785706646,0.5586165183528136,0.2749979042624972,0.2049265601706579,0.2127978969426085,0.2897073206582313,0,3
2654,0.5047630020968252,0.3727682533006416,0.3128675389445799,0.5517041306007098,0.2709954727279046,0.2068347769317419,0.21418497426292357,0.2896440279315611,0,3
2655,0.5037596618676078,0.37558098972281845,0.3137482470394578,0.5539608152941995,0.2703171899770245,0.2065179540872832,0.2149331043956592,0.288035963782007,0,3
2656,0.504131919620151,0.37655560420727874,0.3110879676773437,0.5551653534518837,0.267974200561499,0.2070672588119081,0.21511459149918302,0.2872825574835186,0,3
2657,0.5031967440312274,0.3806153107502121,0.3107391609065567,0.549715707080297,0.2703369997045731,0.20751742837980106,0.2157907126208672,0.28470290182570696,0,3
2658,0.5086937701028514,0.3861818334641004,0.3125210169980932,0.5518013395623858,0.2712493323295141,0.20695542535911354,0.21505518232798704,0.2823796199429792,0,3
2659,0.5156875101561664,0.383254751176067,0.31330456503324866,0.5515031356592293,0.2717859735823908,0.2056369424544632,0.21535067776892775,0.2828482082224279,0,3
2660,0.5122811927085883,0.3824490865187199,0.3147855188022786,0.5568795892781278,0.271902145403417,0.20540646903253684,0.21383246056794497,0.28240666554331145,0,3
2661,0.5155818477952637,0.38356321776777136,0.31545747287388193,0.5603867089463764,0.26989539705245347,0.20768841087663356,0.21292816981084758,0.2810109909346745,0,3
2662,0.5141491115190647,0.38456674054843415,0.3170435991160748,0.5621194403789543,0.2710718760177651,0.20898606896194888,0.21407111538463663,0.28085737683544443,0,3
2663,0.520236962319407,0.38853526530653376,0.32027283023267705,0.5688488086628071,0.27138626649768,0.20969190727969625,0.214527303743702,0.2833257536485186,0,3
2664,0.5211300374992216,0.3877997061628992,0.31983316937890266,0.5658761712062862,0.27317436001452106,0.21051105010360313,0.2140121173492484,0.28535378737925937,0,3
2665,0.5168365233747138,0.3866031639896141,0.32174417764003055,0.5616594617716243,0.2721853316670199,0.2106845376302025,0.21484544564157906,0.287198019546047,0,3
2666,0.5183335541258596,0.3869365588629474,0.31769299142692353,0.5629008953428029,0.2708945638355994,0.21312657707778254,0.21645949320773014,0.2892608209166598,0,3
2667,0.5184129171530774,0.39177548511065186,0.32039400457938894,0.5612738431237249,0.2702654659154995,0.21527634338265378,0.22020009077191524,0.2904898066917355,0,3
2668,0.5176955922020908,0.3931449355069539,0.3202778158759641,0.5594647364488233,0.2717290407619307,0.21566556902437636,0.2200053438493687,0.29420341892600144,0,3
2669,0.5158909349563899,0.39230398598260974,0.32111674877597607,0.5608305692404804,0.2725486656587228,0.21605524327727385,0.22046052856344645,0.29341838860349984,0,3
2670,0.5229099144534028,0.396166910384225,0.3215429699747742,0.564678711724774,0.2756250044943491,0.21549248474488975,0.2221983471718071,0.2956588280430351,0,3
2671,0.5180847959428447,0.39436019889536456,0.3229225257188159,0.5673325645188098,0.27885773476068393,0.21792026903538422,0.2236438819281644,0.2984787935728793,0,3
2672,0.5184910054349217,0.3944530984247697,0.3236880163495081,0.5669935693386922,0.2798174645181436,0.21610038160436973,0.2234627234555702,0.3004388894827046,0,3
2673,0.5133708139742555,0.3936583384053486,0.32356161375143355,0.5679276981357766,0.27996438285094355,0.21544260992812772,0.22508989895792875,0.30221026301592707,0,3
2674,0.5171888721399831,0.3909313469388308,0.32583550482573764,0.5728345296858159,0.28218297837674766,0.21592293516321776,0.22702274341947826,0.30145687018659945,0,3
2675,0.5107125211280967,0.3904533605788906,0.3255500737137989,0.5675949288687238,0.28430287261785325,0.2181703675050558,0.22618042571671407,0.3016988934373641,0,3
2676,0.5124014473326308,0.3867052042569567,0.32555419053908924,0.5637314412349427,0.28089747869878146,0.21909359695541378,0.22385519053280858,0.3019291870919039,0,3
2677,0.514756772935968,0.39211958008597186,0.3257175453397164,0.5682095623575332,0.28301713931336714,0.21948832289522094,0.22125853513141933,0.30199449651442867,0,3
2678,0.5176040060007033,0.3944339021401633,0.32560252828842556,0.5708834396523625,0.28173520988807044,0.21834097075232914,0.22099664365720953,0.30249741611481157,0,3
2679,0.51521675251112,0.39358896997484144,0.3252507584344133,0.5698395916981862,0.2800607794894373,0.21709048533886766,0.2205065544409983,0.30481689018574565,0,3
2680,0.5175885031256698,0.3919746341561787,0.3249398920494118,0.5723991527057406,0.2793434318428322,0.21459732260024683,0.22046448803008403,0.306663617492613,0,3
2681,0.5223812990092649,0.39138098238308094,0.32530271560335144,0.5749465183308768,0.27789079992653487,0.21530396766394297,0.22145248007916288,0.3099704231174488,0,3
2682,0.5241220924416591,0.396747226926957,0.3298101089107857,0.5667093586699418,0.2788439235235948,0.2149346403992839,0.22033136161177366,0.3089332579102035,0,3
2683,0.5266104692329726,0.3960592181104785,0.3302485368853189,0.5611363928692809,0.2786512458444691,0.21412394873432902,0.21932857743529796,0.3104847663833258,0,3
2684,0.5296241926060674,0.3955332991847119,0.33017942137324136,0.5623928921131622,0.2789564744965062,0.21260244970460937,0.21788020782008843,0.3113950268436561,0,3
2685,0.5332010427822094,0.39240913919543907,0.32753534187819633,0.5711756088079816,0.27767124021524686,0.21175602694525478,0.21743406649804783,0.3103741452898078,0,3
2686,0.5270486337140494,0.39564096317222053,0.3283685132534761,0.5716544713640573,0.27776416257358544,0.21077036070696942,0.21580484123167787,0.3114994123536745,0,3
2687,0.532711252254533,0.39872772397812195,0.3298225254326898,0.5732713857574927,0.27721049700959177,0.21176418999159377,0.21695294659072842,0.31178160971802715,0,3
2688,0.5360752218398197,0.39984621490798317,0.3288365742093236,0.5773185130668782,0.2737039621447176,0.21218636114658757,0.21490299201801885,0.3112564952331155,0,3
2689,0.5357732641886392,0.4023386688940691,0.3305787345734263,0.580068701873387,0.2745286783840152,0.2124038326411127,0.2152193966418565,0.30808319012637575,0,3
2690,0.5341930041459049,0.4086148837377424,0.330279996086259,0.5850224178245403,0.2807345114387428,0.21386392746187818,0.21552467921416324,0.312916218538532,0,3
2691,0.5402514031981877,0.41030793535324406,0.33005563360282664,0.5874228989922543,0.28400378089775175,0.2128521602959883,0.21606678887914324,0.31608403315557515,0,3
2692,0.5411842326716276,0.410142384560531,0.32724401964485594,0.5896362270395581,0.28575293219675535,0.21295169789459273,0.21595337636869957,0.31451971995787037,0,3
2693,0.5396380945040491,0.40591909411783056,0.32753426802148056,0.5798044680134948,0.2853329908804262,0.21217827592191807,0.21638217651855154,0.3112201906414477,0,3
2694,0.5356526495847356,0.40764999070813346,0.33073928286716114,0.5734383493105859,0.2824200035211905,0.2103874182006349,0.21621543462196013,0.3066336790078348,0,3
2695,0.5357829114363801,0.4120148729155399,0.3326782232944,0.5803529899532542,0.280245128426844,0.2087214641809193,0.21385406100979132,0.30718823579039467,0,3
2696,0.5343510838178954,0.4112482592021353,0.33262120547178026,0.5861813654902043,0.28042327208456214,0.210942928275031,0.21395160581684058,0.3114758202576712,0,3
2697,0.5340561638524653,0.4108138576826353,0.330592222674545,0.5898994946529243,0.28093724894675365,0.20979539771781197,0.21372702545536892,0.30914902823249496,0,3
2698,0.5364063127208911,0.4098766975809175,0.3307625553585857,0.5898239271229982,0.2840813731249647,0.20782574716685434,0.21247733417009582,0.3114431160228574,0,3
2699,0.5394998346553989,0.4110461244629624,0.3295475957124442,0.5860634439940484,0.28697607366262934,0.2067476033028172,0.21382855983276897,0.3131851519510647,0,3
2700,0.5411503013203668,0.4119241650472094,0.3287737926262468,0.5871206254705914,0.2853186953466901,0.2061032082280258,0.21464991319909002,0.3090832932465326,0,3
2701,0.5468033827773651,0.41278221229420553,0.3267598803929035,0.5883549205734477,0.2857909953307013,0.20527121912667368,0.21583863099047118,0.30922740668933624,0,3
